gml_id,profile_id,dataset_id,continent,country_id,country_name,geom_accuracy,latitude,longitude,dsds,cfao_version,cfao_major_group_code,cfao_major_group,cfao_soil_unit_code,cfao_soil_unit,cwrb_version,cwrb_reference_soil_group_code,cwrb_reference_soil_group,cwrb_prefix_qualifier,cwrb_suffix_qualifier,cstx_version,cstx_order_name,cstx_suborder,cstx_great_group,cstx_subgroup,bdfi33,bdfiad,bdfifm,bdfiod,bdws33,bdwsod,cecph7,cecph8,cfgr,cfvo,clay,ecec,elco20,elco25,elco50,elcosp,nitkjd,orgc,orgm,phaq,phca,phetb1,phetm3,phetol,phkc,phnf,phprtn,phptot,phpwsl,sand,silt,tceq,totc,wg0006,wg0010,wg0033,wg0100,wg0200,wg0500,wg1500,wv0010,wv0033,wv0100,wv0500,wv1500
wosis_latest_profiles.177117,"177117",{US-NCSS},Americas,UY,Uruguay,1e-05,-32.3832512,-58.0453339,"100",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177115,"177115",{US-NCSS},Americas,UY,Uruguay,1e-05,-34.6418037,-55.908474,"155",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177128,"177128",{US-NCSS},Americas,UY,Uruguay,1e-05,-33.2378616,-53.932415,"140",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177131,"177131",{US-NCSS},Americas,UY,Uruguay,1e-05,-33.6644173,-56.8618317,"195",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.69562,"69562","{WD-ISIS,WD-WISE}",Americas,UY,Uruguay,0.01,-34.551636,-56.056647,"165","1974",V,Vertisol,p,Pellic,"1998",VR,Vertisol,"Grumic,Pellic,Grumi","Calcaric,Humic,Hypereutric,Pellic","1975",Vertisol,Ustert,Calciustert,,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,true
wosis_latest_profiles.177127,"177127",{US-NCSS},Americas,UY,Uruguay,1e-05,-33.2566681,-54.4931946,"205",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177125,"177125",{US-NCSS},Americas,UY,Uruguay,1e-05,-32.3279457,-54.6718063,"105",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.69897,"69897","{WD-ISIS,WD-WISE}",Americas,UY,Uruguay,0.01,-34.066975,-56.051903,"81","1974",L,Luvisol,o,Orthic,"1998",LV,Luvisol,"Cutanic,Endoleptic,Endoleptic,Cutani",Clayic,,,,,,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true
wosis_latest_profiles.69607,"69607","{WD-ISIS,WD-WISE}",Americas,UY,Uruguay,0.01,-34.533142,-56.05715,"150","1974",V,Vertisol,c,Chromic,"1998",VR,Vertisol,"calcic horizon,calcic horizon",Humic,"1999",Vertisol,Udert,Hapludert,Chromic,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,true
wosis_latest_profiles.69704,"69704","{WD-ISIS,WD-WISE}",Americas,UY,Uruguay,0.01,-34.018047,-55.880931,"58","1974",R,Regosol,d,Dystric,"1998",RG,Regosol,"Epileptic,Epileptic,Humi","Humic,Eutric,Eutric",,,,,,false,false,false,true,false,false,true,false,false,false,true,true,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true
wosis_latest_profiles.69589,"69589","{WD-ISIS,WD-WISE}",Americas,UY,Uruguay,0.1,-32.65,-53.26666667,"153","1974",W,Planosol,e,Eutric,"1998",PL,Planosol,"Luvic,Hyposodic,Luvi","Albic,Hyposodic,Albic","1999",Alfisol,Aqualf,Albaqualf,Typic,false,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,true,true,true,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true
