gml_id,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,clay_value,clay_value_avg,clay_method,clay_date,clay_dataset_id,clay_profile_code,clay_licence
wosis_latest_clay.649400,"144262","649400",Chile,"108","190",2C4,"0","{1:3.10,2:3.10}",3.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649401,"144262","649401",Chile,"190","220",3C5,"0","{1:2.90,2:2.90}",2.9,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649402,"144262","649402",Chile,"220","275",4C6,"0","{1:2.30,2:2.30}",2.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649404,"144263","649404",Chile,"0","13",Ap,"0","{1:52.70,2:52.70}",52.7,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0457,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649405,"144263","649405",Chile,"13","43",BA,"0","{1:61.10,2:61.10}",61.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0457,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649406,"144263","649406",Chile,"43","63",Bss1,"0","{1:61.30,2:61.30}",61.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0457,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649407,"144263","649407",Chile,"63","110",,"0","{1:60.20,2:60.20}",60.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0457,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649408,"144263","649408",Chile,"110","125",2C,"0","{1:29.20,2:29.20}",29.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0457,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649410,"144264","649410",Chile,"0","7",A,"0","{1:7.30,2:7.30}",7.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0458,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649411,"144264","649411",Chile,"7","31",B,"0","{1:9.10,2:9.10}",9.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0458,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649412,"144264","649412",Chile,"31","49",,"0","{1:11.30,2:11.30}",11.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0458,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649413,"144264","649413",Chile,"49","80",C,"0","{1:10.10,2:10.10}",10.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0458,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649414,"144264","649414",Chile,"80","123",Cqm,"0","{1:3.50,2:3.50}",3.5,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0458,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649415,"144265","649415",Chile,"0","8",A,"0","{1:6.10,2:6.10}",6.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-12,2:2008-3-12}",US-NCSS,08N0459,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649416,"144265","649416",Chile,"8","28",B,"0","{1:6.60,2:6.60}",6.6,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-12,2:2008-3-12}",US-NCSS,08N0459,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649417,"144265","649417",Chile,"28","39",2C,"0","{1:23.20,2:23.20}",23.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-12,2:2008-3-12}",US-NCSS,08N0459,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649418,"144265","649418",Chile,"39","56",3Bb,"0","{1:36.10,2:36.10}",36.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-12,2:2008-3-12}",US-NCSS,08N0459,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649419,"144265","649419",Chile,"56","85",4Ckm,"0","{1:10.80,2:10.80}",10.8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-12,2:2008-3-12}",US-NCSS,08N0459,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649420,"144265","649420",Chile,"85","117",5Cm,"0","{1:5.30,2:5.30}",5.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-12,2:2008-3-12}",US-NCSS,08N0459,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649421,"144266","649421",Chile,"0","10",Ap,"0","{1:9.70,2:9.70}",9.7,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-13,2:2008-3-13}",US-NCSS,08N0460,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649422,"144266","649422",Chile,"10","24",A,"0","{1:9.40,2:9.40}",9.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-13,2:2008-3-13}",US-NCSS,08N0460,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649423,"144266","649423",Chile,"24","42",Btn,"0","{1:25.70,2:25.70}",25.7,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-13,2:2008-3-13}",US-NCSS,08N0460,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649424,"144266","649424",Chile,"42","73",Bt1,"0","{1:51.20,2:51.20}",51.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-13,2:2008-3-13}",US-NCSS,08N0460,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649425,"144266","649425",Chile,"73","97",Bt2,"0","{1:61.20,2:61.20}",61.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-13,2:2008-3-13}",US-NCSS,08N0460,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649426,"144266","649426",Chile,"97","120",,"0","{1:66.80,2:66.80}",66.8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-13,2:2008-3-13}",US-NCSS,08N0460,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649427,"144267","649427",Chile,"0","7",A1,"0","{1:10.30,2:10.30}",10.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-14,2:2008-3-14}",US-NCSS,08N0461,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649428,"144267","649428",Chile,"7","22",A2,"0","{1:14.40,2:14.40}",14.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-14,2:2008-3-14}",US-NCSS,08N0461,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649429,"144267","649429",Chile,"22","50",B1,"0","{1:14.70,2:14.70}",14.7,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-14,2:2008-3-14}",US-NCSS,08N0461,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649430,"144267","649430",Chile,"50","80",B2,"0","{1:2.80,2:2.80}",2.8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-14,2:2008-3-14}",US-NCSS,08N0461,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649431,"144267","649431",Chile,"80","114",C1,"0","{1:11.30,2:11.30}",11.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-14,2:2008-3-14}",US-NCSS,08N0461,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649432,"144267","649432",Chile,"114","130",C2,"0","{1:11.10,2:11.10}",11.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-14,2:2008-3-14}",US-NCSS,08N0461,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649433,"144267","649433",Chile,"130","135",Cqm,"0","{1:9.50,2:9.50}",9.5,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-14,2:2008-3-14}",US-NCSS,08N0461,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649437,"144268","649437",Chile,"0","16",A,"0","{1:19.20,2:19.20}",19.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-15,2:2008-3-15}",US-NCSS,08N0462,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649438,"144268","649438",Chile,"16","39",B,"0","{1:18.80,2:18.80}",18.8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-15,2:2008-3-15}",US-NCSS,08N0462,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649439,"144268","649439",Chile,"39","45",,"0","{1:18.30,2:18.30}",18.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-15,2:2008-3-15}",US-NCSS,08N0462,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649440,"144268","649440",Chile,"45","70",Cqm1,"0","{1:11.40,2:11.40}",11.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-15,2:2008-3-15}",US-NCSS,08N0462,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649441,"144268","649441",Chile,"70","150",Cqm2,"0","{1:8.50,2:8.50}",8.5,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-15,2:2008-3-15}",US-NCSS,08N0462,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649449,"144269","649449",Chile,"85","120",Bw4,"0","{1:1.00,2:1.00}",1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0463,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649450,"144269","649450",Chile,"120","160",Bw5,"0","{1:3.10,2:3.10}",3.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0463,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649453,"144270","649453",Chile,"0","8",A,"0","{1:58.20,2:58.20}",58.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-16,2:2008-3-16}",US-NCSS,08N0464,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649454,"144270","649454",Chile,"8","18",B,"0","{1:59.70,2:59.70}",59.7,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-16,2:2008-3-16}",US-NCSS,08N0464,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649455,"144270","649455",Chile,"18","35",Bt,"0","{1:61.10,2:61.10}",61.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-16,2:2008-3-16}",US-NCSS,08N0464,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649456,"144270","649456",Chile,"35","52",,"0","{1:49.40,2:49.40}",49.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-16,2:2008-3-16}",US-NCSS,08N0464,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649457,"144270","649457",Chile,"52","78",2BC2,"0","{1:38.20,2:38.20}",38.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-16,2:2008-3-16}",US-NCSS,08N0464,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649458,"144270","649458",Chile,"78","104",3Bt1,"0","{1:34.50,2:34.50}",34.5,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-16,2:2008-3-16}",US-NCSS,08N0464,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649459,"144270","649459",Chile,"104","147",3Bt2,"0","{1:44.90,2:44.90}",44.9,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-16,2:2008-3-16}",US-NCSS,08N0464,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649460,"144270","649460",Chile,"147","165",3BC,"0","{1:32.80,2:32.80}",32.8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-16,2:2008-3-16}",US-NCSS,08N0464,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649461,"144271","649461",Chile,"0","14",Ap,"0","{1:47.40,2:47.40}",47.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0465,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649462,"144271","649462",Chile,"14","41",Bt1,"0","{1:53.90,2:53.90}",53.9,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0465,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649463,"144271","649463",Chile,"41","67",Bt2,"0","{1:48.60,2:48.60}",48.6,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0465,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649464,"144271","649464",Chile,"67","102",Bt3,"0","{1:52.10,2:52.10}",52.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0465,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649465,"144271","649465",Chile,"102","122",Bt4,"0","{1:50.40,2:50.40}",50.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0465,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649466,"144271","649466",Chile,"122","153",Bt5,"0","{1:46.10,2:46.10}",46.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0465,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649467,"144271","649467",Chile,"153","185",Bt6,"0","{1:44.40,2:44.40}",44.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-17,2:2008-3-17}",US-NCSS,08N0465,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649469,"144272","649469",Chile,"7","18",Ap2,"0","{1:7.30,2:7.30}",7.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-18,2:2008-3-18}",US-NCSS,08N0466,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
